date,code,sdl,mom_z,rev_z,aev_z,pred
2026-03-02,300251,-1.6826013552176458,0.07101947308132872,0.31300514327700224,-6.326015979486815,-0.005597746367098906
2026-03-03,300251,-1.3450840718386252,0.013636363636363447,0.18089990817263546,-6.99565221468045,0.0066735167242079185
2026-03-04,300251,-0.43222754672200425,-0.00395480225988698,0.14500484966052385,-7.50419074049699,-0.004785124553775496
2026-03-05,300251,-1.7496510249857358,-0.020681945220793807,0.1178247734138973,-7.937077467243621,0.0033255099732970765
2026-03-06,300251,-0.06848854011228953,-0.04271631982475366,0.10312981015905587,-8.474813222167962,-0.001270782895616244
2026-03-09,300251,-0.0705278778668684,-0.11656441717791399,0.07593582887700523,-8.958376381894753,-0.0009200718794634583
2026-03-10,300251,-0.6484696638106925,-0.11914460285132378,0.030269058295964046,-9.446185313499273,0.005796729450228583
2026-03-11,300251,-0.4521583268446977,-0.1554121151936444,0.035167328417470056,-10.218451426759012,0.013367946018740452
2026-03-12,300251,-0.17724876396277997,-0.12656903765690386,0.04680365296803657,-11.040294394730056,0.005527964204360343
2026-03-13,300251,-0.1433709454279527,-0.2111324376199616,0.05949656750572074,-11.767712492617138,0.015089777236553631
2026-03-16,300251,0.324567995659111,-0.18523949169110454,0.03530092592592593,-12.177195055268212,0.009354745261654453
2026-03-17,300251,-0.37896972598502154,-0.2361502347417841,0.059537572254335314,-13.120248411557336,-0.008054996456480511
2026-03-18,300251,-0.2919597265480189,-0.3583724569640063,0.03586125808348051,-13.680058181899433,-0.00476327617058192
2026-03-19,300251,-0.35825431894670506,-0.40431868950111693,0.041916167664670656,-14.599673117247042,-0.004374181855110957
2026-03-20,300251,-0.27305419015877214,-0.34209410767274273,0.05596107055961086,-15.561358167204903,-0.004180906320467286
2026-03-23,300251,-0.2565736033954726,-0.45848640705363697,0.11577684463107385,-16.44837137703396,0.008976051869187693
2026-03-24,300251,0.09450315604188454,-0.3099173553719009,0.07621389059618933,-16.96322208152839,-0.010630010441483687
2026-03-25,300251,-0.20032646303693158,-0.2613967022308439,0.07134146341463399,-17.544155266993805,-0.0024694145870637414
2026-03-26,300251,-0.13141002347929928,-0.2542799597180261,0.07437499999999997,-18.66176766081036,-0.004308044107245857
2026-03-27,300251,0.17638791379886287,-0.22780913288866078,0.030283505154639068,-19.01641879552003,-0.020655297153654162
2026-03-30,300251,0.059951049400383226,-0.19358288770053478,-0.023066485753052923,-19.850391448316262,-0.008284562446930523
2026-03-31,300251,0.5851544804742417,-0.13789237668161425,-0.023286759813706093,-19.589859606700244,0.0034394408796327527
2026-04-01,300251,-0.21777813881341157,-0.12592172433352233,-0.011818778726198298,-20.152551347131425,-0.0003734976580698827
2026-04-02,300251,-0.8741478853745513,-0.14840182648401823,-0.007427413909520508,-21.210613202100316,0.015233642329597268
2026-04-03,300251,-0.6237864807694748,-0.1727688787185354,0.039202657807308916,-22.16655894014723,0.028710666611062464
2026-04-07,300251,0.22957818835420923,-0.1464120370370371,0.021883289124668415,-22.69495407526456,0.0026925190379443594
2026-04-08,300251,0.21770078327516235,-0.09826589595375723,-0.014304291287386084,-20.853925689095206,-0.0051848249969128025
2026-04-09,300251,0.4230034967844307,-0.051734273956496324,-0.04672290720311478,-18.758670927425573,-0.008426273153834684
2026-04-10,300251,-0.09914123481608736,-0.031736526946107624,-0.08378016085790896,-18.673155851543164,0.002629503028541092
2026-04-13,300251,-0.15553107271220432,-0.009124087591241059,-0.12655601659751015,-18.463388003140263,0.004183734179690511
2026-04-14,300251,1.3881739654005898,0.02459508098380314,-0.1579661016949152,-17.282839805630584,0.007910490282938356
2026-04-15,300251,-5.106381274405351,-0.01536570374923174,-0.026923076923076827,-17.969915643194632,-0.006152762864961096
2026-04-16,300251,-0.44570138754122846,-0.014634146341463317,-0.0018598884066955979,-18.56426866113337,-0.011247794459833234
2026-04-17,300251,0.795717523325362,0.04187500000000011,-0.03092145949288816,-17.223421170615982,-0.00877471815889471
2026-04-20,300251,-0.6914021039090115,0.06829896907216493,-0.017802332719459635,-18.058865488106573,-0.022337948647263836
2026-04-21,300251,0.3809202089399235,0.14382632293080055,0.012880562060889833,-17.672646184908427,-0.026952627138813558
2026-04-22,300251,-1.886739882588308,0.03459747172322025,0.02933832709113604,-17.88453452769254,-0.012658907726161541
2026-04-23,300251,-0.8297614559411228,0.007879185817465384,0.05012376237623761,-18.824270339852124,-0.006636735109804827
2026-02-02,002384,0.49462679623916844,-0.08020316560359075,-0.06510737245246889,-3.434655694986127,0.007719123324108554
2026-02-03,002384,-0.24461819518549496,-0.054853356240029405,-0.006271230729030464,-3.682704207868334,0.0015914428462824326
2026-02-04,002384,-0.4009091849292009,-0.09503722084367239,0.025257249766136636,-4.638408581763464,0.001598914807631786
2026-02-05,002384,0.6651094313630281,-0.09505609665885828,0.023676509710029325,-4.264651117617592,0.023292688101398524
2026-02-06,002384,0.15306250012287934,-0.11036091333169651,0.06321096173733198,-4.373654818702346,-0.005344916528055274
2026-02-09,002384,0.3661914719053845,-0.04500254971953088,0.038012071401053116,-3.8525054547110353,0.005975554475744833
2026-02-10,002384,0.5238129224599198,0.008774227344159335,-0.00012983640612840297,-3.3626201589025606,0.010387783256860786
2026-02-11,002384,-0.10803175417630875,-0.050787401574803215,0.008363038113517907,-4.406565451591593,0.001995863597534235
2026-02-12,002384,1.5630205317053776,-0.02519526329050137,-0.05422343324250667,-3.1127729235361974,0.018190546639988387
2026-02-13,002384,1.2694442857201247,-0.029254325905639145,-0.0760314612943287,-2.982279242764155,0.026137779917657006
2026-02-24,002384,0.18253883233161364,0.014137000385554543,-0.05339741022560407,-2.832712247710314,0.007491980770611445
2026-02-25,002384,0.36726410652793084,0.0745945945945945,-0.032325068155264036,-2.7513969171261667,0.009654016226670272
2026-02-26,002384,1.1662629398706577,0.15134048257372656,-0.1874740771464123,-1.1558093017804842,0.0027810306710732056
2026-02-27,002384,-0.07108750250702355,0.12669564072171724,-0.10558283794262091,-1.2350007422733789,0.012286050681603334
2026-03-02,002384,1.6326315320250024,0.2452804377564981,-0.16735060271864577,-0.1875206272186827,0.0486479520669085
2026-03-03,002384,0.6307583086485474,0.29777048283408547,-0.202382461031555,-0.7767966231229083,0.03959041077658005
2026-03-04,002384,0.2993629534374453,0.24118108178730058,-0.19466800804828988,-0.7458650060842803,0.0013147460333608934
2026-03-05,002384,-0.2388340817673844,0.23880796472003207,-0.07928746070555359,-1.1928097908979423,0.007858807762474492
2026-03-06,002384,-0.055433552295162954,0.2696195796754455,-0.1157218001168907,-0.5983156069868798,0.030552986808913066
2026-03-09,002384,0.21432691050127795,0.26990692864529464,-0.0792046578051191,-0.07710418345614185,0.08564509695823769
2026-03-10,002384,0.25208628452969195,0.3876974444587131,-0.13891231028667805,0.0,0.044172221306366694
2026-03-11,002384,-0.2645186164557425,0.3606855362243573,-0.10315789473684212,-1.0958677760107687,0.012322839529791584
2026-03-12,002384,0.11786667545467269,0.49849191115985736,-0.17907227615965482,-0.36817448963216065,0.01767854896476925
2026-03-13,002384,0.1031811326608896,0.511307901907357,-0.1621791513881614,-1.2163144535185082,-0.0018544355158292996
2026-03-16,002384,0.20771186916053458,0.6420587829446669,-0.21131921824104238,-0.21964549934899735,-0.005915978267519174
2026-03-17,002384,-0.1431264393710757,0.4645574689627552,-0.015269294836202096,-1.5275648321426802,0.0017580607298230892
2026-03-18,002384,-1.3887900863243976,0.39400233675191476,-0.024618320610686917,-1.7682640339609244,0.047155945418055394
2026-03-19,002384,-0.192669083550311,0.5445873081708834,-0.022140896614821548,-1.1534615958995598,-0.047072306334794534
2026-03-20,002384,0.19271963682989723,0.4998707676402172,-0.046245379969350076,-0.5821079721335333,0.013284906062131315
2026-03-23,002384,-0.03268422558809003,0.3494485765580917,0.11571428571428566,-1.9378723765765322,0.017769407211942232
2026-03-24,002384,-0.3199638678361728,0.36256494740844003,0.01996171725458029,-1.6664360879386375,0.010719217139428994
2026-03-25,002384,0.08865003251022477,0.3607897384305836,-0.007729558577016293,-1.5821898897540094,0.022062915951275807
2026-03-26,002384,-0.1495729773798308,0.21434392828035853,0.0664160401002506,-2.129571588893173,0.010375007695233376
2026-03-27,002384,0.05714644053417674,0.19988310929281128,0.11554368430122353,-2.3945238129866153,0.014806760292748923
2026-03-30,002384,0.5897957637497079,0.15346589036581348,0.0021856884918749486,-2.107847569791124,0.015469296002811488
2026-03-31,002384,0.3656657470649491,0.08874367622259705,0.03924851190476186,-2.3602024124776317,0.025577288966626283
2026-04-01,002384,0.29509399119975105,0.1473684210526316,-0.007300619166435762,-1.5950442706955805,0.019155258928913593
2026-04-02,002384,-0.12237194248957098,0.1461704422869472,-0.01869606903163956,-2.0207073168006087,0.012607969727639369
2026-04-03,002384,0.5975503339422528,0.1581980094290203,-0.0769605455431075,-1.3832368394354502,0.0220499431384991
2026-04-07,002384,-0.09364000671639525,0.10962947882736174,-0.03819047619047633,-1.6304059123130334,0.01805944342072123
2026-04-08,002384,0.16971424635085106,0.10966129927817869,-0.16079380445304947,-0.08057339992456966,0.03595796566846415
2026-04-09,002384,0.4259504246239148,0.25858778625954204,-0.21009174311926615,0.0,0.031495256249909016
2026-04-10,002384,-1.3427434528155882,0.31335773101555375,-0.35105882352941187,-0.1912758367467405,0.048353540718902174
2026-04-13,002384,-0.9465980979576736,0.32362751284593894,-0.32817729534147455,-0.36012260786138023,0.06576321295084928
2026-04-14,002384,-0.8553652895905293,0.2268907563025211,-0.33932666727823135,-0.4753573200877309,0.017531191784884007
2026-04-15,002384,-0.1672344900687496,0.32895816242822007,-0.21591193395046293,-0.6738239937320097,0.07211986464750654
2026-04-16,002384,-0.391440451747152,0.39271745203948605,-0.13381349507202422,-0.19195684929620566,0.0671591643931557
2026-04-17,002384,0.4294405265059254,0.4509488005728608,-0.12922326715430144,-0.29089519370990685,0.03764171694504964
2026-04-20,002384,-2.2235441082095515,0.3527485783215578,-0.06926377443301779,-1.3342336914005075,0.03832878971636566
2026-04-21,002384,1.1251359582224094,0.6098070892331084,-0.1602739726027398,-0.3650345534092081,-0.01641751250777943
2026-04-22,002384,0.6328174137233002,0.7330729166666667,-0.2780521262002742,0.0,-0.061443025715914514
2026-04-23,002384,-0.7709095141778198,0.7249792070973109,-0.24814443329989966,-0.7656245208491029,-0.023541226437301107
2026-02-02,603893,0.13289378449590297,-0.01867398557744049,0.02214714714714716,-8.386673590506689,-0.010486900065032508
2026-02-03,603893,0.08106609356981986,-0.011880660628662665,0.07153584301161386,-8.337764075336114,-0.007680518736866368
2026-02-04,603893,-0.06925496244173883,-0.026914450496635656,0.09437900700760404,-8.953368154108576,0.00011593302765162244
2026-02-05,603893,0.209454275024112,-0.044333669194463465,0.05654154232762676,-9.520206861807068,-0.0034335430739723663
2026-02-06,603893,0.1088312423574442,-0.04526023298065618,0.0646529159250342,-10.064979828772957,-0.010020887444732778
2026-02-09,603893,-0.11122693965419982,-0.07483477376715808,0.002029064984919171,-9.943780472799983,-0.0026997553710376185
2026-02-10,603893,0.16548053917670294,-0.016424340333871745,0.015204615301665947,-10.176225677982199,-0.00900184359154067
2026-02-11,603893,0.22173698165559527,-0.05075983080056401,0.002469542311491546,-10.712601278535018,-0.0017353031778090124
2026-02-12,603893,0.14324197725653112,-0.026072417576675777,-0.0343488152710727,-10.150464375208923,-0.01308333630088114
2026-02-13,603893,0.258198452299316,-0.04084287200832459,-0.03179045167067773,-10.937215534024695,0.001902987020214889
2026-02-24,603893,-0.14866472638007475,-0.019439133205863546,-0.014507088691064984,-11.16899704286982,-0.009067443899413687
2026-02-25,603893,0.1526565308186296,-0.026272227265445647,0.001642485628250867,-11.768710998104611,-0.018711197806355193
2026-02-26,603893,0.24356520124421066,-0.06178419187509632,-0.005006326676569195,-11.977471930662691,-0.0061026988989766415
2026-02-27,603893,-0.08610416544323617,-0.07141014395542022,0.03449570815450642,-12.790865660538476,-0.009236002357300224
2026-03-02,603893,0.10709991151780464,-0.08164225941422587,0.047518307567127716,-13.453518079098302,-0.006568967340651199
2026-03-03,603893,0.24189455575705107,-0.11261261261261257,0.10367240818979528,-14.043009683926664,0.016387995299822745
2026-03-04,603893,0.25199309428740435,-0.17300760913095714,0.09404990403071023,-14.532250995330815,0.019992645230734463
2026-03-05,603893,-0.045395728555749464,-0.17071716117489188,0.0865995182833369,-14.626606765062686,0.011803461087942562
2026-03-06,603893,-0.04819608620251107,-0.11789958640908849,0.06378840917930761,-11.973905934522357,-0.001735505749256105
2026-03-09,603893,0.16068408669884843,-0.08239974871741185,0.0017654763938721452,-10.290746559127934,-0.004485818451578339
2026-03-10,603893,-0.0645082822917697,-0.037236084452974993,-0.06091370558375653,-10.288006817740504,-0.005120588298610226
2026-03-11,603893,-0.09427531427140731,-0.06513182724969002,-0.0495762711864407,-10.99944078648454,-0.004011228026771485
2026-03-12,603893,0.0730283878878598,-0.06854351882340037,-0.017200047944384345,-11.793755684908716,-0.009668108783904861
2026-03-13,603893,0.11728980242825472,-0.0721380611508795,0.007596890023146785,-12.65085177057953,-0.01506883638126151
2026-03-16,603893,0.14274681534398503,-0.05412212458722776,0.03582838886353268,-12.32092213918234,-0.019304780150884892
2026-03-17,603893,0.1329439245423281,-0.09077920650620941,0.05753018910913643,-13.055217903051755,-0.01144038684770514
2026-03-18,603893,0.18143503898748323,-0.08705173829728996,0.038295172731991345,-13.314514233104093,-0.005641280535001146
2026-03-19,603893,0.10960946995279723,-0.11481542608791329,0.05202380250986849,-14.13351587297535,-0.008703186752057824
2026-03-20,603893,0.13192165939269113,-0.16266094420600852,0.06656300460498776,-14.938464936564909,-0.0029666097790882855
2026-03-23,603893,0.24270262669800977,-0.2084621643612694,0.13656804733727823,-15.751426791876465,0.03412281488096344
2026-03-24,603893,-0.0850197244982457,-0.18757447730473398,0.09349691768403234,-15.230786541005253,0.018093925536364727
2026-03-25,603893,-0.052561320909895876,-0.15607348505621066,0.07712143928035986,-14.719963335847764,0.0017495927440279177
2026-03-26,603893,0.25374829614597866,-0.1808079702211517,0.06991920447482913,-15.633239959110213,0.008932138541729808
2026-03-27,603893,0.09165462204361344,-0.15635939323220527,0.027229625832906224,-14.690901560405905,0.0008577104005531393
2026-03-30,603893,0.2513936963803543,-0.1488695255994078,-0.024191337719298156,-14.801941811914643,0.011409279063893543
